artwork_id,color_pallete,palette_count
246,#c5c39e,3041
246,#93936d,6156
246,#716f51,5396
246,#6c674b,4702
246,#a5a47d,6309
246,#868662,6156
246,#817e5a,4861
246,#787858,5770
246,#605e48,6462
246,#545041,5016
246,#4a483e,4952
246,#434038,6715
255,#ebd3a9,3348
255,#866539,4816
255,#74512b,5132
255,#4d3516,5422
255,#402b10,6521
255,#231b06,4378
255,#181503,6772
255,#d6b079,6294
255,#b78e55,5942
255,#604828,6505
255,#573a19,5142
255,#2e220a,5264
62,#b2abca,4095
62,#9d93b7,4390
62,#776b8b,4549
62,#695f84,4818
62,#4c4364,5042
62,#403b61,4949
62,#342d4f,7267
62,#241f3e,8059
62,#dcd8e1,4138
62,#867ea7,3984
62,#59527a,6267
62,#151026,7978
77,#9089ab,6592
77,#8a758e,3603
77,#746b8c,6728
77,#6d5365,4896
77,#5f4d63,5179
77,#291b22,6077
77,#edeee7,3977
77,#dbdad8,5907
77,#bcb2bf,5527
77,#524258,5775
77,#45323f,5789
77,#3d2830,5486
81,#d3cfc0,3096
81,#b3b1a1,5140
81,#9ba195,4572
81,#4b4948,4177
81,#473d3a,5433
81,#252523,6841
81,#b3a488,5260
81,#988c75,7396
81,#716e68,6145
81,#605451,5672
81,#544e4c,3978
81,#383836,7826
92,#e8e9eb,4039
92,#c0c7df,4514
92,#7f8dc2,3629
92,#7789c1,5248
92,#6d83bc,6812
92,#3d5571,8793
92,#9facd5,3354
92,#839ad5,5526
92,#6878a5,4972
92,#5d72a3,4765
92,#4d6898,6681
92,#243c43,7203
104,#fdf9ec,4786
104,#f2dfca,4032
104,#c2a591,6527
104,#937b73,5398
104,#37434a,5145
104,#1b313a,5682
104,#172b34,5535
104,#11252f,6014
104,#836a64,5359
104,#635c5c,5752
104,#4e4a4a,4926
104,#273841,6380
118,#c4abca,4793
118,#ba898e,5008
118,#b797b3,6539
118,#986d64,4940
118,#736983,5077
118,#3f3b33,5523
118,#322d29,5696
118,#e3dcee,3933
118,#a98495,5572
118,#8f80ad,6719
118,#6d4c3f,5159
118,#1f1e1a,6577
121,#82879b,4241
121,#60657a,3919
121,#51596e,4885
121,#464b5b,4398
121,#32333e,4815
121,#17171b,7453
121,#cac6ca,4011
121,#4d505f,5016
121,#3f4454,5810
121,#393a44,5432
121,#272831,7328
121,#070a0b,8228
218,#aa856d,6243
218,#9c7962,3575
218,#7a7769,7439
218,#735f52,4254
218,#615b4e,4921
218,#dbcaae,3323
218,#b3a697,5337
218,#a9927e,6226
218,#545646,4191
218,#4c4a3d,5820
218,#423e33,8024
218,#25221c,6183
219,#fbf5e8,4305
219,#a67555,4876
219,#7d6354,3687
219,#604b42,7181
219,#2e2f31,6365
219,#22272b,7018
219,#cca683,3394
219,#7c4e40,3183
219,#4b423e,5641
219,#423431,4010
219,#172025,8536
219,#10181d,7340
262,#fbebcd,4964
262,#c39b8b,3680
262,#b38377,4846
262,#a77d6c,5300
262,#845b45,5754
262,#291911,6977
262,#ead0b8,3515
262,#ae9281,4349
262,#8e7257,5116
262,#70402d,4197
262,#69563a,6951
262,#4b3a27,9887
285,#d09761,4632
285,#61453b,6307
285,#463b36,6439
285,#2e3131,5184
285,#181f23,6714
285,#f1cc88,3663
285,#bd6c44,5253
285,#a65c3d,8598
285,#a36a49,3738
285,#805643,6574
285,#7e4839,3475
285,#262a2a,4959
63,#f3dfac,4172
63,#dfb96d,4085
63,#b38b5a,2990
63,#9a451c,5016
63,#615d4c,8600
63,#373f37,8680
63,#242929,6925
63,#d99232,5286
63,#bc6a23,4768
63,#8e6644,2637
63,#63422d,3537
63,#4a4638,8840
70,#f0c58b,5123
70,#a97d61,4879
70,#8a735c,5199
70,#463735,5203
70,#34312d,7615
70,#f9daa4,5179
70,#d2aa7e,5299
70,#864639,3129
70,#706452,6680
70,#5a4a43,5782
70,#4b4641,4287
70,#1f1814,7161
100,#ede5ca,3830
100,#d3c9c1,6094
100,#967f8b,5617
100,#654d5a,5337
100,#332530,5044
100,#1a1920,4538
100,#161317,5520
100,#100f12,6434
100,#b6a4a9,5457
100,#866870,5064
100,#4a303a,5520
100,#261c23,7081
115,#d0a37f,4097
115,#aa7b5f,3542
115,#9e6b5a,4872
115,#643d3a,7244
115,#472924,5597
115,#f1d4a3,4123
115,#cb8e75,4963
115,#b18a69,4120
115,#81604e,7432
115,#734e4b,7709
115,#4e362c,5220
115,#321815,6617
139,#dde5f3,4504
139,#d2cfe2,4191
139,#897160,4838
139,#5a473e,4548
139,#f2f0f2,4020
139,#b2bcdd,4276
139,#979293,3846
139,#686863,5076
139,#625449,6896
139,#474038,7035
139,#37322c,9910
139,#231e1a,6396
140,#f8f5d1,4801
140,#cfc9b5,4322
140,#c9b59a,4347
140,#baad9c,4795
140,#a69784,6636
140,#7f6f62,4250
140,#5d574f,4554
140,#45372b,7179
140,#1e1915,8018
140,#0a0b0b,8999
140,#eae4c2,3755
140,#ded2b3,3880
144,#e6dfc0,3881
144,#5a7679,6128
144,#8b8f80,2691
144,#648989,7285
144,#3a5558,6463
144,#a7aa93,4050
144,#75786d,2638
144,#5a5c55,3163
144,#4d706f,7274
144,#445c5e,5947
144,#284249,8027
144,#162832,7989
154,#e1dfd3,3964
154,#c9bbb6,3802
154,#afb393,3719
154,#a4a184,4109
154,#998f77,4665
154,#626b65,5677
154,#4f5f5d,6471
154,#3e4946,9664
154,#d0c8c1,5168
154,#7a8872,6840
154,#777061,4626
154,#212c2b,6831
163,#f3ddae,3533
163,#dbbf90,7027
163,#be996f,4901
163,#69473c,4189
163,#675951,6074
163,#504340,7278
163,#2e3537,5762
163,#fdf2bd,4923
163,#caaa7c,5455
163,#a28468,5969
163,#8d6c58,5674
163,#8b5847,4751
188,#c0512c,8634
188,#857d69,4938
188,#7c5b4a,3744
188,#6f2b24,5964
188,#ded0ac,3569
188,#b2a486,5533
188,#aa8669,3415
188,#9d563e,2196
188,#8d3e2c,5999
188,#5f5448,5204
188,#402a28,8897
188,#2b0e11,7443
190,#dde1e8,4120
190,#c6d9ef,3867
190,#90abc7,6683
190,#644154,6581
190,#13297d,5721
190,#f5f8fa,4304
190,#bccee5,7617
190,#b7c0d1,6871
190,#728490,4085
190,#5a8094,3400
190,#4a7498,6696
190,#324c92,5591
191,#e3dfde,3518
191,#a8b7ef,6643
191,#978f8f,5093
191,#4f432f,6351
191,#4b3725,4935
191,#2a291e,6839
191,#c1c8e9,4285
191,#bf9c99,9686
191,#bdbcd3,2355
191,#8d664e,4517
191,#6c6249,5828
191,#57543d,5486
192,#eae7de,3738
192,#bdada6,5933
192,#6d5544,4396
192,#57493d,4899
192,#463125,7790
192,#dfdad6,5749
192,#d0c2ba,5778
192,#b3a097,4899
192,#9f908c,6046
192,#8c786b,4874
192,#776a60,3890
192,#1f120e,7544
194,#faebca,4472
194,#cbc5bd,6683
194,#bab5ad,6100
194,#b2a99b,4432
194,#848785,5945
194,#ebdec6,4298
194,#9b9e9c,6010
194,#847067,4176
194,#5b666c,5988
194,#4a484e,4820
194,#384048,5474
194,#2d2c32,7138
196,#98833f,3205
196,#837f62,8084
196,#80692e,6623
196,#6f411c,8820
196,#3d2914,7083
196,#262113,5276
196,#170f07,6150
196,#e8caa0,3725
196,#b59a69,3821
196,#956429,4290
196,#6f663f,2251
196,#20180d,6208
202,#c0e5a1,4245
202,#a9c38f,5407
202,#90b763,3480
202,#7bb152,5875
202,#75a54d,5596
202,#4c6746,8071
202,#1e313d,7371
202,#ecf8b6,4443
202,#80be5b,2725
202,#7c9445,3817
202,#6c903a,10237
202,#5a8a47,4269
206,#e1e1d0,4501
206,#d7d3c8,4037
206,#2f2b35,5481
206,#060d14,7247
206,#f1eed6,4048
206,#c8cac3,4015
206,#bfbab5,5088
206,#b7aa9f,4583
206,#9c9e9f,7254
206,#827270,7988
206,#4e525b,6413
206,#181e29,4881
233,#4e7b6d,6100
233,#4d5d50,2994
233,#486f5f,6136
233,#3f6d5d,6716
233,#3d5d51,6648
233,#ded2a9,3896
233,#a7a282,4678
233,#798471,3663
233,#597060,2609
233,#315649,6528
233,#23302b,6589
233,#0e100f,8979
234,#e3d9d9,3761
234,#cdc7cc,6232
234,#b6b3bb,6565
234,#978d8f,4059
234,#726f7c,4199
234,#431522,3706
234,#392537,4736
234,#373148,5218
234,#190b17,8774
234,#554c5b,7049
234,#483644,4178
234,#251a2d,7059
239,#f5ebe3,3957
239,#e4d1c6,4887
239,#c3b5ab,6894
239,#b5ad9f,5821
239,#b39976,3768
239,#ae9f97,5585
239,#9a9183,7371
239,#71654b,5074
239,#cfc0af,5973
239,#c9b08e,5417
239,#8d7861,3981
239,#423220,6808
245,#d3912b,6801
245,#966f35,5491
245,#7c8f8e,6067
245,#393535,4410
245,#1c1f22,6757
245,#e8d681,4106
245,#b7c6c0,9428
245,#aeae99,2174
245,#9d9681,2758
245,#5a6859,4877
245,#395848,6574
245,#292e34,6093
253,#f7e5c4,4765
253,#ebd5b8,5879
253,#a4cb62,8882
253,#6d6d9a,4160
253,#383b73,5005
253,#c5d27c,2520
253,#b6bc82,1158
253,#a5847e,4519
253,#a49c9e,5153
253,#9bbc63,8503
253,#7e88a9,4161
253,#5c5a9a,10831
256,#efe7db,6301
256,#e9e7dd,2986
256,#a6b5a3,5417
256,#8fa585,5527
256,#84997f,5097
256,#6c9175,6305
256,#5c7d6c,4679
256,#eae2d4,7634
256,#e0dccd,4394
256,#c7cac1,4887
256,#487468,5467
256,#3e5e5d,6842
264,#f7f7eb,4601
264,#f0e9db,5001
264,#cfc7c5,5174
264,#b8a59f,4336
264,#a79fa0,6185
264,#786167,6641
264,#221720,7332
264,#bdb2b1,7116
264,#9f8889,4980
264,#897e86,4401
264,#5a464e,4931
264,#432e36,4838
277,#c9ad90,2876
277,#917368,4325
277,#7b6965,4375
277,#795353,3605
277,#5d5156,4791
277,#553b42,4147
277,#454752,6361
277,#12232e,7517
277,#9d8475,5734
277,#373c47,6904
277,#2a3642,6930
277,#1d2e3a,7971
280,#f6f3ce,4490
280,#8f856e,7046
280,#675755,4533
280,#48373e,4087
280,#2d4350,4844
280,#25374b,5050
280,#1c3547,6746
280,#b7b08b,4028
280,#925a48,5114
280,#3e545a,3497
280,#153041,9050
280,#0f2432,7051
290,#e2dddf,4103
290,#b9adb7,6237
290,#ac9db5,5794
290,#a28b9c,4743
290,#696b78,5457
290,#cbc2c4,5113
290,#4b3e59,5354
290,#313243,5215
290,#1f2029,5134
290,#151617,6691
290,#121212,6381
290,#10100f,5314
68,#b4b3ba,2824
68,#848795,6448
68,#787b84,5305
68,#716d6d,4624
68,#5b554b,5430
68,#4f4f4a,4805
68,#3e3731,5760
68,#1b1717,6727
68,#9294a3,6919
68,#5c687d,6158
68,#434846,5667
68,#2e3030,4869
71,#ddd9c9,3818
71,#9c9b88,4061
71,#887963,2827
71,#6b7768,6006
71,#445348,7622
71,#1e1d1a,7748
71,#b1b2a1,4507
71,#7e907c,4950
71,#5a584a,4132
71,#596a5d,6170
71,#494036,4997
71,#2f362e,8698
79,#cbb7aa,3385
79,#785d52,4363
79,#4e2d31,3349
79,#4b4139,7747
79,#2d2723,6577
79,#ece4cb,4045
79,#c1a09e,5608
79,#b39c9b,5408
79,#b1908e,7944
79,#8e7e6b,5085
79,#5b5c42,6374
79,#4a503d,5651
91,#dfe1e2,4804
91,#b5bbca,5925
91,#7d93b0,5799
91,#75838e,5147
91,#edeeec,3814
91,#d6d6d6,4346
91,#c6cede,4848
91,#9caed1,7453
91,#939a9e,4822
91,#8fa0c5,6930
91,#647c8d,5791
91,#405458,5857
96,#f3f1eb,4185
96,#e3e7e2,5626
96,#6c697f,5444
96,#585972,5673
96,#4c3f51,5979
96,#c8cccf,5791
96,#a6aab8,5431
96,#9a98a9,5060
96,#848aa0,6991
96,#7f6e7c,3801
96,#412c38,5131
96,#261a21,6424
119,#d7c7ab,6501
119,#b8afa8,5995
119,#726d78,4997
119,#2d2f3c,7056
119,#f0e8c6,4081
119,#efece0,3908
119,#e6dab7,4860
119,#e3dcd1,6229
119,#9f9491,4574
119,#938275,4584
119,#7d7e96,5131
119,#5e565a,7620
129,#d3d5e8,7353
129,#bbc3df,7352
129,#abb3d2,5149
129,#9aa9cc,4167
129,#8591ae,3653
129,#495f87,3637
129,#364b69,4758
129,#263d4f,4243
129,#142b35,7700
129,#f3f4fa,4705
129,#ebeef6,5768
129,#e4e6f2,7051
135,#a1b3b9,2850
135,#888391,3575
135,#8a979f,4100
135,#88a7b7,6803
135,#7795ab,6104
135,#60717d,5844
135,#454546,8924
135,#181718,7855
135,#c4d6d9,3649
135,#a4a8c2,6436
135,#9d98b1,2579
135,#757e87,6817
137,#efedef,4271
137,#c3c1c9,4066
137,#7e8190,5291
137,#5e5d6b,5832
137,#dddade,4163
137,#a7a6b1,3782
137,#8c8c9a,4250
137,#6d6e7c,5915
137,#56505b,4912
137,#42404d,7040
137,#292631,8036
137,#0e1017,7978
151,#b9afa6,4693
151,#6d6560,3873
151,#4a413e,3700
151,#2f2d2e,4913
151,#1b1b1c,7465
151,#ebe6db,3888
151,#d8d0c4,4993
151,#cdc2b4,7227
151,#c5b6a5,4954
151,#a89c91,6784
151,#8a827b,4635
151,#080c0e,8411
157,#e9e3d8,4007
157,#b1a99b,4107
157,#95836f,2435
157,#8f9d90,4580
157,#768378,5906
157,#62776b,7156
157,#525f56,7287
157,#765f4e,3405
157,#c6c2b5,4498
157,#4b3a32,5848
157,#43544b,8387
157,#242623,7920
173,#aea798,3707
173,#a8bbce,5001
173,#a18f7c,4811
173,#777169,5342
173,#668dc2,7821
173,#496fa7,3548
173,#d8d0af,2964
173,#a07653,6643
173,#86a4c7,6285
173,#306ac0,6381
173,#2c5c9f,6007
173,#224669,7026
177,#737f41,4186
177,#5d612f,5809
177,#4b572c,6831
177,#ddce95,3743
177,#c1ac6a,4725
177,#a38e4b,3910
177,#7a662f,3741
177,#603e1f,1960
177,#414022,7453
177,#36381f,7169
177,#282c1b,8640
177,#1a1813,7369
203,#9da596,4370
203,#898f84,3629
203,#6f7772,3044
203,#587578,5761
203,#54595b,2920
203,#496d73,7540
203,#3e5962,6852
203,#274752,8290
203,#d4ceb3,3770
203,#668a88,5534
203,#34525c,6161
203,#18303b,7665
208,#d9af76,6325
208,#a96b38,4028
208,#8f5124,6039
208,#8e6550,6366
208,#59392b,3622
208,#e7ba81,3773
208,#cfa267,6219
208,#b98656,4379
208,#754e40,5789
208,#723e1e,6015
208,#4e2a16,6353
208,#34160a,6628
228,#735f2f,5309
228,#584118,7781
228,#433b1b,6227
228,#402d13,5364
228,#2c2914,5048
228,#271d0c,5581
228,#917842,3540
228,#6b5224,4239
228,#584e27,5027
228,#1c1a0a,5494
228,#181407,5484
228,#140e04,6442
244,#f9e9d5,4992
244,#c6ab97,3992
244,#ad91a0,1958
244,#9287b1,9363
244,#8c7794,4619
244,#28352c,5549
244,#dccaba,3096
244,#aea2b2,8376
244,#8c625e,6377
244,#545055,4791
244,#1e2a23,5314
244,#14201a,7109
248,#cbbfb5,3792
248,#41251a,4209
248,#312116,5603
248,#281f13,4098
248,#26130f,4390
248,#1a0d0c,5326
248,#b7aca3,6195
248,#9e8c6d,6166
248,#6f5a39,8034
248,#463e23,7626
248,#1d140e,4044
248,#150808,6053
251,#f3b568,5650
251,#ed9f53,4839
251,#e89348,6581
251,#e4a966,4991
251,#8f654e,7006
251,#714d40,5051
251,#2f2d2a,6404
251,#facc7d,2636
251,#f3aa5c,4055
251,#d5945a,5612
251,#c87c46,6833
251,#54423b,5878
267,#95794a,3574
267,#795f35,5712
267,#664f2a,6475
267,#633f16,4353
267,#533f1a,4892
267,#482509,3941
267,#462f12,4324
267,#443517,4334
267,#352712,8523
267,#483e20,4475
267,#262011,7777
267,#1a1209,7156
271,#d8cbaf,4989
271,#cbbf94,3981
271,#c7c1b0,5862
271,#b3ad86,5985
271,#8d8f66,5398
271,#86855e,5848
271,#747b60,5582
271,#646750,5104
271,#282d23,6409
271,#e3d6bd,3919
271,#9b9c71,6833
271,#515845,5626
272,#b39d7d,6547
272,#9f8d76,5666
272,#4d3530,5891
272,#29191c,5365
272,#1d1518,7168
272,#d0c0aa,3754
272,#c3b093,5096
272,#baa687,7206
272,#af9473,4408
272,#8d7660,4645
272,#726254,4439
272,#371c1d,5351
64,#5c5763,4078
64,#3d373f,5345
64,#2b1f27,5198
64,#231b20,5749
64,#150d11,8449
64,#0e0509,7168
64,#d7cedc,3744
64,#9f8ca4,4515
64,#88687e,4151
64,#51404e,4089
64,#302c31,6225
64,#1c1419,6825
74,#e1d5c9,7266
74,#dbcdbe,6155
74,#c3ad8e,7457
74,#1f1515,4772
74,#170f0f,5731
74,#ede2d8,3951
74,#a2886b,7495
74,#7f5440,4595
74,#53201a,3691
74,#503c3c,3477
74,#2e1e1d,4920
74,#100a0a,6026
214,#d3c9c4,3700
214,#9f9ba2,5111
214,#8a8177,3367
214,#707985,4583
214,#5a5b5f,4770
214,#3f4f58,6370
214,#213734,8856
214,#1a2d2e,7498
214,#142526,5340
214,#666a6c,4582
214,#2f3c3e,7881
214,#222e2f,3478
232,#f0d3a7,3596
232,#c58f6b,5240
232,#5c2b28,3596
232,#292727,7345
232,#1c2524,4959
232,#181f1f,5780
232,#141919,5974
232,#973e34,4978
232,#915c4c,4967
232,#703a35,6616
232,#493836,6126
232,#3c2a29,6359
291,#e1cbb8,5748
291,#dfc7b2,5880
291,#d8c5b7,4544
291,#d2bbae,6710
291,#9b8783,3725
291,#3b2924,5689
291,#e8d4c3,3273
291,#beaaa2,5746
291,#b3988c,6015
291,#ac8a78,3683
291,#917870,5405
291,#7f665e,9118
66,#b49780,3295
66,#b1afa7,7429
66,#9e9d9d,3754
66,#926d59,7753
66,#7e5747,5248
66,#614948,4292
66,#492f33,6268
66,#322532,4980
66,#2a1b28,6178
66,#c4beae,3879
66,#bab6aa,6140
66,#1c0e1b,6320
72,#f4d38d,4702
72,#af8f70,4731
72,#838580,6418
72,#384952,5469
72,#23373f,6019
72,#122328,8992
72,#fde69c,4682
72,#d5b685,5844
72,#b9a081,5548
72,#975c54,3913
72,#5a6468,5013
72,#435a66,4205
75,#edefe3,5740
75,#ebe9db,5428
75,#c9ddc7,7244
75,#c4cfbe,9323
75,#f8f8ef,4808
75,#f6eccf,3800
75,#f3f0e4,5222
75,#e8debe,5695
75,#e3e0d7,4608
75,#ddead7,4529
75,#f8f6e1,3676
75,#94a8b5,5463
83,#f7dfac,3316
83,#eccb99,5440
83,#e6c18e,4177
83,#dbbd92,3774
83,#d7b38d,5247
83,#c49d73,5998
83,#d9ae74,4642
83,#caa880,5899
83,#c09266,4453
83,#b08c68,6747
83,#9d7452,9748
83,#513831,6095
128,#e8ede8,3871
128,#948774,5702
128,#344d3e,5069
128,#112f31,6277
128,#c4d4da,6016
128,#b7bac9,2875
128,#b5c8d1,9067
128,#a0b6a9,4595
128,#88a894,4494
128,#647c68,4603
128,#436645,6851
128,#21443a,6116
134,#f1dfb5,3621
134,#bea998,6696
134,#9b8981,5554
134,#6b696a,6142
134,#645b5a,3682
134,#3f4952,4958
134,#363d44,5964
134,#d5bea6,5694
134,#b09483,4503
134,#7d7c79,5802
134,#4f545a,6475
134,#23282c,6445
143,#e4996d,4873
143,#c79378,4806
143,#c37d61,6193
143,#a25d4b,4325
143,#a17363,7494
143,#764f47,7007
143,#564745,4448
143,#3f3536,4401
143,#f9c087,3942
143,#ecaa7a,4683
143,#8c584b,6004
143,#1d2225,7360
155,#9c8d88,4639
155,#746566,3910
155,#1b171a,5009
155,#121517,6250
155,#0e1315,8065
155,#cfc2b3,3995
155,#54525a,4871
155,#3f363d,3532
155,#2a262c,5230
155,#1e1e21,6178
155,#151618,7113
155,#0b0e10,6744
158,#9f8b86,6079
158,#927974,8142
158,#816f70,7244
158,#584552,3542
158,#392535,3206
158,#291f33,5222
158,#161122,6785
158,#a99690,3537
158,#99847f,7926
158,#6a5a64,4413
158,#444056,4017
158,#3a3449,5423
170,#eee3c9,4011
170,#b9ad97,4940
170,#622530,3203
170,#281921,5385
170,#21151b,4454
170,#19090c,6642
170,#d6ccb4,6466
170,#8c7069,5069
170,#785053,3847
170,#574658,8399
170,#37202c,5703
170,#1f1013,7417
176,#5c4947,4215
176,#3a3338,4951
176,#351515,3664
176,#212723,6247
176,#090d09,5134
176,#dbcebd,4082
176,#b4a69b,5138
176,#7f7875,7013
176,#211412,5832
176,#16100e,6586
176,#081810,5175
176,#060403,7499
201,#f0e7d7,3655
201,#e8dbc7,6366
201,#e1d3c1,6466
201,#d6c7b9,4878
201,#93837e,6050
201,#87736b,4884
201,#5f5353,5178
201,#232124,5560
201,#c6bcb8,5052
201,#ac9e9a,5195
201,#706668,5961
201,#4d4a53,6291
213,#f1e5b7,4142
213,#e4d3a8,5192
213,#ccb58e,6408
213,#ae9b7d,6137
213,#a38560,6065
213,#5e3f27,4530
213,#d7c49d,6530
213,#c8a474,3685
213,#a56c3d,3972
213,#6f6449,5919
213,#413624,6407
213,#1f1c12,6549
250,#e9dbcf,3225
250,#d1bfb8,6128
250,#c2b1ac,6553
250,#aa9188,4438
250,#817774,6280
250,#504b4c,4905
250,#112123,6536
250,#b5a49f,5580
250,#6a5250,4600
250,#373c3d,6424
250,#203031,5483
250,#18282a,5384
254,#f3f3ed,4323
254,#cbc1b8,3694
254,#adabb4,4078
254,#353d51,5757
254,#202b39,7086
254,#17212a,8431
254,#e2ded5,4414
254,#96929c,4377
254,#7c7683,4783
254,#505871,5722
254,#2a3649,5320
254,#111a21,7551
258,#faefcb,3794
258,#efdfbe,5501
258,#e3cdab,3401
258,#cebda7,3558
258,#bca180,4508
258,#8c7769,6803
258,#493f38,9303
258,#252725,6539
258,#a39080,4836
258,#796252,4829
258,#695a51,5339
258,#58504c,7125
274,#e4c7ba,3203
274,#c9a5a1,6092
274,#433d3b,4563
274,#2f393b,6019
274,#223132,5884
274,#192d2d,5693
274,#ad8e90,6461
274,#957a7a,5422
274,#83645d,4135
274,#505257,6072
274,#152828,6382
274,#112222,5610
275,#fdcf91,3684
275,#efa76e,5023
275,#ecaf75,3338
275,#eb9d66,5886
275,#d48d5a,5451
275,#a27956,7098
275,#865943,8675
275,#f9bc80,5303
275,#f8b278,4214
275,#d79a64,4761
275,#c98054,5078
275,#433630,7025
282,#eddfc1,5598
282,#d6bb8e,3992
282,#7e5d50,4173
282,#5e533e,3859
282,#16171e,8544
282,#f8f2df,4960
282,#f6eed3,6040
282,#bda46c,5207
282,#a68864,6131
282,#8c705a,5214
282,#493e36,4886
282,#332a2c,6932
288,#edd59c,6032
288,#d0ad6d,4716
288,#ad814f,5082
288,#7c5b43,5910
288,#5b4137,4934
288,#4b352f,5428
288,#2a2725,6865
288,#fdf2c1,4095
288,#f9e8b4,6005
288,#e1b875,4619
288,#c19658,6662
288,#9d6e47,5188
67,#e7e7d6,3814
67,#cacdb9,5260
67,#999176,5730
67,#6f7577,5259
67,#525f67,3964
67,#1c2d34,7227
67,#aeb2a8,6716
67,#9fa08f,4502
67,#7f8c99,6048
67,#626668,3895
67,#485459,5466
67,#38464c,7655
113,#ae9d99,5062
113,#ada7a9,5201
113,#9f9da4,4850
113,#1f1327,7284
113,#b5b2b4,3722
113,#ae8c7c,3364
113,#a2887c,5550
113,#924c4b,5810
113,#8e746e,7313
113,#8b8890,6709
113,#4b5679,5099
113,#33304f,5572
145,#b6a7ab,7168
145,#9e9599,8011
145,#9c7b66,4262
145,#685b5b,5955
145,#5b2d20,4355
145,#361f1f,5171
145,#10090c,7402
145,#e8dcd2,3788
145,#d6c8c0,5648
145,#c6b8b2,6246
145,#c09c71,2537
145,#9b5e32,4993
167,#876755,2043
167,#7c8f75,5464
167,#4f5f4e,6344
167,#3e533b,6890
167,#384132,6456
167,#d2d8b9,4766
167,#beb86e,3815
167,#9c9465,4958
167,#91ae96,7257
167,#648461,6268
167,#5a685b,6443
167,#3f6441,4832
186,#e9eff5,7216
186,#e6e7d7,5434
186,#bea365,3162
186,#b88947,4724
186,#985b3f,4248
186,#81898d,6346
186,#e3be40,7202
186,#dad8bf,2775
186,#d4c6a1,2560
186,#b5bcc0,9397
186,#545a5c,5145
186,#223434,7327
189,#c8b798,4219
189,#884d3f,3679
189,#4a3f48,6409
189,#20151d,6278
189,#1a131b,6029
189,#100d11,6784
189,#bb9e77,5564
189,#9d7c5b,5445
189,#282432,6155
189,#161016,5365
189,#121016,3398
189,#0f080d,6211
242,#b7c3c0,7063
242,#b29367,4048
242,#b1bbb4,4013
242,#797949,6046
242,#655f37,5928
242,#24352d,4670
242,#1d2925,5819
242,#c8d0c5,3089
242,#bdc8c4,7286
242,#584a2d,3757
242,#394031,6921
242,#151e1c,6896
278,#a2938a,3391
278,#8f8fa4,6622
278,#773729,4398
278,#483130,5597
278,#d8d6c5,3665
278,#c0beb9,5614
278,#adaaad,6165
278,#8f6852,5194
278,#81849e,7486
278,#736e7c,4749
278,#5c6074,5731
278,#1b1c1b,6924
89,#a68d6f,3186
89,#5c3733,3644
89,#371619,5596
89,#2f212b,4589
89,#20151d,8517
89,#64221e,4819
89,#60161a,5225
89,#370e14,3941
89,#1b0e14,9636
89,#150e15,5962
89,#130c0f,6179
89,#11080e,4242
98,#ccb398,3897
98,#bfa58c,5194
98,#be9370,4298
98,#a37352,7221
98,#821f0d,9639
98,#754d38,4840
98,#ddccb8,3640
98,#cebeae,4468
98,#bdb0aa,5422
98,#a7907e,4825
98,#9e4c2f,3990
98,#371611,8102
109,#bca9af,2401
109,#b2999c,1908
109,#ada5b5,6390
109,#a85b40,5357
109,#9f97ab,5708
109,#7c2b26,7319
109,#7a6982,4557
109,#d4beb8,3441
109,#c1b0b6,6012
109,#a18085,2119
109,#938ea9,11957
109,#24141a,8367
112,#d9c199,6465
112,#ae7d54,4747
112,#8f7750,6162
112,#302112,6448
112,#ecd4ab,3345
112,#e2c8a1,6294
112,#d2b88d,6813
112,#d0a877,3506
112,#b99e72,4923
112,#b58a60,6337
112,#7f5e3e,5061
112,#615236,5435
149,#eae7e7,3811
149,#d5cfd2,4957
149,#cabbbd,3797
149,#9c8b8f,4226
149,#424d55,4869
149,#1d2f34,8570
149,#b0b2c4,4057
149,#a6a0ae,5315
149,#797c8a,5580
149,#5e5c5f,5199
149,#2e3e46,7075
149,#112225,8080
156,#9b897b,4947
156,#868380,7519
156,#403134,5513
156,#d2c0b0,4038
156,#baaa9f,4826
156,#ad9a8c,3104
156,#99948e,7928
156,#916a55,4295
156,#706c6d,4743
156,#6a4238,4245
156,#646269,4243
156,#5c5a60,10135
169,#d0cbab,4141
169,#aaa38b,3765
169,#6c6563,3997
169,#2a2322,6582
169,#231b1a,5556
169,#bdb89c,4654
169,#94968e,4876
169,#8d8a83,7558
169,#818280,7803
169,#767676,5608
169,#403c3b,4723
169,#171213,6273
183,#eee7d6,4604
183,#e8ddcb,4404
183,#e4d5c8,4842
183,#dad5d0,5918
183,#cdbda7,6122
183,#c7ad87,4144
183,#aaa18e,5637
183,#817357,9018
183,#e4d2b2,5982
183,#d9cec3,3164
183,#d4c8ba,4415
183,#433628,7286
204,#d3cfd1,5265
204,#9795a8,7195
204,#927d7d,4294
204,#82757d,4025
204,#726d7a,3085
204,#533f44,7128
204,#201928,7573
204,#ebe6e2,3713
204,#bebac5,7528
204,#b2a6af,3613
204,#a5a0b1,5587
204,#685a5f,6530
207,#eae5df,4208
207,#d8cbc7,4184
207,#c7b9b5,3691
207,#b7b1ba,6539
207,#575157,8735
207,#24232d,7560
207,#ded6d1,4697
207,#d0c8c6,4139
207,#cdc2c0,5461
207,#aba2a5,5538
207,#9f9089,4248
207,#817c82,6536
209,#e6e7d8,4337
209,#d6e1cf,5544
209,#453521,4519
209,#cbd8c7,5402
