artist,year,color,paint_id,artwork_name,artwork_url
Caillebotte,1880,#865943,275,The Boulevard Viewed from Above,https://uploads8.wikiart.org/images/Caillebotte-caillebotte/the-boulevard-viewed-from-above-1880.jpg
Caillebotte,1880,#16171e,282,"A Balcony, Boulevard Haussmann",https://uploads1.wikiart.org/images/Caillebotte-caillebotte/a-balcony-boulevard-haussmann.jpg
Caillebotte,1880,#2a2725,288,Man on a Balcony,https://uploads6.wikiart.org/images/Caillebotte-caillebotte/man-on-a-balcony.jpg
Caillebotte,1881,#38464c,67,Le Pont de L&#39;Europe,https://uploads0.wikiart.org/images/Caillebotte-caillebotte/le-pont-de-l-europe.jpg
Caillebotte,1881,#8e746e,113,A Soldier,https://uploads8.wikiart.org/images/Caillebotte-caillebotte/a-soldier.jpg
Caillebotte,1881,#9e9599,145,Still Life with Oysters,https://uploads4.wikiart.org/images/Caillebotte-caillebotte/still-life-with-oysters.jpg
Caillebotte,1881,#91ae96,167,Rising Road,https://uploads1.wikiart.org/images/Caillebotte-caillebotte/rising-road.jpg
Caillebotte,1881,#b5bcc0,186,Fruit Displayed on a Stand,https://uploads7.wikiart.org/images/Caillebotte-caillebotte/fruit-displayed-on-a-stand.jpg
Caillebotte,1881,#100d11,189,The Piano Lesson,https://uploads2.wikiart.org/images/Caillebotte-caillebotte/the-piano-lesson-1881.jpg
Caillebotte,1881,#bdc8c4,242,"The Garden of Petit Gennevillers, the Pink Roofs",https://uploads1.wikiart.org/images/Caillebotte-caillebotte/the-garden-of-petit-gennevillers-the-pink-roofs.jpg
Caillebotte,1881,#81849e,278,Hors d&#39;Oeuvre,https://uploads3.wikiart.org/images/Caillebotte-caillebotte/hors-d-oeuvre.jpg
Caillebotte,1882,#1b0e14,89,Woman Sitting on a Red Flowered Sofa,https://uploads8.wikiart.org/images/Caillebotte-caillebotte/woman-sitting-on-a-red-flowered-sofa.jpg
Caillebotte,1882,#821f0d,98,Calf in a Butcher Shop,https://uploads3.wikiart.org/images/Caillebotte-caillebotte/calf-in-a-butcher-shop.jpg
Caillebotte,1882,#938ea9,109,Rib of Beef,https://uploads1.wikiart.org/images/Caillebotte-caillebotte/rib-of-beef.jpg
Caillebotte,1882,#d2b88d,112,"Kitchen Garden, Petit Gennevilliers",https://uploads6.wikiart.org/images/Caillebotte-caillebotte/kitchen-garden-petit-gennevilliers.jpg
Caillebotte,1882,#1d2f34,149,Display of Chickens and Game Birds,https://uploads6.wikiart.org/images/Caillebotte-caillebotte/display-of-chickens-and-game-birds.jpg
Caillebotte,1882,#5c5a60,156,"Calf, Head and Ox Tongue",https://uploads4.wikiart.org/images/Caillebotte-caillebotte/calf-head-and-ox-tongue.jpg
Caillebotte,1882,#818280,169,Yellow Roses in a Vase,https://uploads3.wikiart.org/images/Caillebotte-caillebotte/yellow-roses-in-a-vase.jpg
Caillebotte,1882,#817357,183,The Harbour of Argentueil,https://uploads6.wikiart.org/images/Caillebotte-caillebotte/the-harbour-of-argentueil.jpg
Caillebotte,1882,#201928,204,Two Hanging Pheasants,https://uploads2.wikiart.org/images/Caillebotte-caillebotte/two-hanging-pheasants.jpg
Caillebotte,1882,#575157,207,the harbour at argenteuil,http://www.wga.hu/art/c/caillebo/13argent.jpg
Caillebotte,1882,#bbcebf,209,View of the Sea from Villerville,https://uploads4.wikiart.org/images/Caillebotte-caillebotte/view-of-the-sea-from-villerville.jpg
Caillebotte,1882,#260c0e,211,Hare,https://uploads3.wikiart.org/images/Caillebotte-caillebotte/hare.jpg
Caillebotte,1882,#c78c66,243,The Artist&#39;s House at Yerres,https://uploads0.wikiart.org/images/Caillebotte-caillebotte/the-artist-s-house-at-yerres.jpg
Caillebotte,1882,#b4b0ad,273,Farmer&#39;s House in Trouville,https://uploads8.wikiart.org/images/Caillebotte-caillebotte/farmer-s-house-in-trouville.jpg
Caillebotte,1882,#b1c3bb,276,Garten in Trouville,https://uploads0.wikiart.org/images/Caillebotte-caillebotte/garten-in-trouville.jpg
Caillebotte,1882,#b5b6ae,281,farmhouse at trouville,http://www.wga.hu/art/c/caillebo/12trouvi.jpg
Caillebotte,1882,#bab7a6,284,Meadow Bridge at Argenteuil,https://uploads4.wikiart.org/images/Caillebotte-caillebotte/meadow-bridge-at-argenteuil-1886.jpg
Caillebotte,1883,#282f31,99,"Portrait of Henri Cordier, teacher at the School of Oriental Languages",https://uploads1.wikiart.org/images/Caillebotte-caillebotte/portrait-of-henri-cordier-teacher-at-the-school-of-oriental-languages-1883.jpg
Caillebotte,1883,#313128,103,Square in Argenteuil,https://uploads1.wikiart.org/images/Caillebotte-caillebotte/square-in-argenteuil.jpg
Caillebotte,1883,#795134,106,Still Life with a Vase of Lilacs,https://uploads4.wikiart.org/images/Caillebotte-caillebotte/still-life-with-a-vase-of-lilacs.jpg
Caillebotte,1883,#737a8f,168,The Promenade at Argenteuil,https://uploads8.wikiart.org/images/Caillebotte-caillebotte/the-promenade-at-argenteuil.jpg
Caillebotte,1883,#0a1d22,199,portrait of henri cordier,http://www.wga.hu/art/c/caillebo/15cordie.jpg
Caillebotte,1883,#9891a5,224,Game Birds And Lemons,https://uploads2.wikiart.org/images/Caillebotte-caillebotte/game-birds-and-lemons.jpg
Caillebotte,1883,#e6e9f8,240,"The Plain at Gennevilliers, Group of Poplars",https://uploads6.wikiart.org/images/Caillebotte-caillebotte/the-plain-at-gennevilliers-group-of-poplars.jpg
Caillebotte,1883,#668f30,252,Promenade at Argenteuil,https://uploads4.wikiart.org/images/Caillebotte-caillebotte/promenade-at-argenteuil.jpg
Caillebotte,1883,#241513,286,square at argenteuil,http://www.wga.hu/art/c/caillebo/14square.jpg
Caillebotte,1884,#1b1714,69,"the pink villa, trouville",http://www.wga.hu/art/c/caillebo/16pinkvi.jpg
Caillebotte,1884,#705a23,88,The Yellow Fields at Gennevilliers,https://uploads6.wikiart.org/images/Caillebotte-caillebotte/the-yellow-fields-at-gennevilliers.jpg
Caillebotte,1884,#9d98a0,120,Man at His Bath,https://uploads5.wikiart.org/images/Caillebotte-caillebotte/man-at-his-bath.jpg
Caillebotte,1884,#685a77,161,Man drying his leg,https://uploads8.wikiart.org/images/Caillebotte-caillebotte/man-drying-his-leg.jpg
Caillebotte,1884,#959ab3,171,"Pere Magloire on the Road to Saint-Clair, Etretat",https://uploads7.wikiart.org/images/Caillebotte-caillebotte/pere-magloire-on-the-road-to-saint-clair-etretat-1884.jpg
Caillebotte,1884,#9d7955,175,Plain of Gennevilliers,https://uploads3.wikiart.org/images/Caillebotte-caillebotte/plain-of-gennevilliers.jpg
Caillebotte,1884,#57652e,178,Landscape Study in Yellow and Rose,https://uploads6.wikiart.org/images/Caillebotte-caillebotte/landscape-study-in-yellow-and-rose.jpg
Caillebotte,1884,#847c57,180,Villas at Trouville,https://uploads0.wikiart.org/images/Caillebotte-caillebotte/villas-at-trouville.jpg
Caillebotte,1884,#96aa79,184,"Fields, Plain of Gennevilliers",https://uploads1.wikiart.org/images/Caillebotte-caillebotte/fields-plain-of-gennevilliers.jpg
Caillebotte,1884,#2f4025,210,Rose Bush in Flower,https://uploads0.wikiart.org/images/Caillebotte-caillebotte/rose-bush-in-flower.jpg
Caillebotte,1884,#6294ad,223,Richard Gallo and His Dog at Petit Gennevilliers,https://uploads2.wikiart.org/images/Caillebotte-caillebotte/richard-gallo-and-his-dog-at-petit-gennevilliers.jpg
Caillebotte,1884,#40412f,237,Norman Landscape,https://uploads6.wikiart.org/images/Caillebotte-caillebotte/norman-landscape.jpg
Caillebotte,1884,#26211f,259,The Pink villa at Trouville,https://uploads8.wikiart.org/images/Caillebotte-caillebotte/the-pink-villa-at-trouville.jpg
Caillebotte,1885,#3a402f,97,Apple Tree in Blossom,https://uploads2.wikiart.org/images/Caillebotte-caillebotte/apple-tree-in-blossom.jpg
Caillebotte,1885,#13080a,114,Portrait of a Man Writing in His Study,https://uploads1.wikiart.org/images/Caillebotte-caillebotte/portrait-of-a-man-writing-in-his-study.jpg
Caillebotte,1885,#8a7fa3,132,Portrait of Jean Daurelle,https://uploads6.wikiart.org/images/Caillebotte-caillebotte/portrait-of-jean-daurelle.jpg
Caillebotte,1885,#939da5,148,The Bridge at Argenteuil,https://uploads5.wikiart.org/images/Caillebotte-caillebotte/the-bridge-at-argenteuil.jpg
Caillebotte,1885,#11090a,164,Portrait of Jules Dubois,https://uploads5.wikiart.org/images/Caillebotte-caillebotte/portrait-of-jules-dubois.jpg
Caillebotte,1885,#1b1a17,247,the bridge at argenteuil and the seine,http://www.wga.hu/art/c/caillebo/17bridge.jpg
Caillebotte,1885,#abc3c7,249,Pont d&#39;Argenteuil,https://uploads7.wikiart.org/images/Caillebotte-caillebotte/pont-d-argenteuil.jpg
Caillebotte,1885,#c2a498,260,Sunflowers in the Garden at Petit Gennevilliers,https://uploads1.wikiart.org/images/Caillebotte-caillebotte/sunflowers-in-the-garden-at-petit-gennevilliers.jpg
Caillebotte,1886,#334c5d,117,Sunflowers on the Banks of the Seine,https://uploads8.wikiart.org/images/Caillebotte-caillebotte/sunflowers-on-the-banks-of-the-seine.jpg
Caillebotte,1886,#767774,185,The Pontoon at Argenteuil,https://uploads2.wikiart.org/images/Caillebotte-caillebotte/the-pontoon-at-argenteuil-1887.jpg
Caillebotte,1886,#272523,205,Roses in the Garden at Petit Gennevilliers,https://uploads5.wikiart.org/images/Caillebotte-caillebotte/roses-in-the-garden-at-petit-gennevilliers.jpg
Caillebotte,1887,#806d5a,108,"Square in Paris, Snowy Weather",https://uploads1.wikiart.org/images/Caillebotte-caillebotte/square-in-paris-snowy-weather.jpg
Caillebotte,1887,#171616,130,Portrait of Jean Daurelle,https://uploads8.wikiart.org/images/Caillebotte-caillebotte/portrait-of-jean-daurelle-1.jpg
Caillebotte,1887,#151d1c,226,Vase of Gladiolas,https://uploads7.wikiart.org/images/Caillebotte-caillebotte/vase-of-gladiolas.jpg
Caillebotte,1888,#190a09,147,Self-Portrait,https://uploads8.wikiart.org/images/Caillebotte-caillebotte/self-portrait-1889.jpg
Caillebotte,1888,#c7b4b8,181,Portrait of Madame Renoir,https://uploads6.wikiart.org/images/Caillebotte-caillebotte/portrait-of-madame-renoir.jpg
Caillebotte,1888,#d0ced1,197,Park in the Snow,https://uploads6.wikiart.org/images/Caillebotte-caillebotte/park-in-the-snow.jpg
Caillebotte,1888,#acafa7,222,By the Sea,https://uploads0.wikiart.org/images/Caillebotte-caillebotte/by-the-sea.jpg
Caillebotte,1888,#554e4c,231,Factories at Argenteuil,https://uploads4.wikiart.org/images/Caillebotte-caillebotte/factories-at-argenteuil.jpg
Caillebotte,1888,#171618,238,sailing boats at argenteuil,http://www.wga.hu/art/c/caillebo/18boats.jpg
Caillebotte,1888,#735d3e,265,The Plain of Gennevilliers from the Hills of Argenteuil,https://uploads5.wikiart.org/images/Caillebotte-caillebotte/the-plain-of-gennevilliers-from-the-hills-of-argenteuil-1888.jpg
Caillebotte,1888,#758074,269,Sailing boats at Argenteuil,https://uploads8.wikiart.org/images/Caillebotte-caillebotte/sailing-boats-at-argenteuil.jpg
Caillebotte,1888,#161c21,287,Bust Portrait of Eugene Lamy,https://uploads0.wikiart.org/images/Caillebotte-caillebotte/bust-portrait-of-eugene-lamy.jpg
Caillebotte,1889,#aab8b8,212,Portrait of Eugene Lamy,https://uploads4.wikiart.org/images/Caillebotte-caillebotte/portrait-of-eugene-lamy.jpg
Caillebotte,1889,#c6b5a2,216,Landscape at Argenteuil,https://uploads4.wikiart.org/images/Caillebotte-caillebotte/landscape-at-argenteuil.jpg
Caillebotte,1890,#394343,85,"Clump of Chrysanthemums, Garden at Petit Gennevilliers",https://uploads7.wikiart.org/images/Caillebotte-caillebotte/clump-of-chrysanthemums-garden-at-petit-gennevilliers.jpg
Caillebotte,1890,#2d392c,116,Orchard and avenue of trees,https://uploads8.wikiart.org/images/Caillebotte-caillebotte/orchard-and-avenue-of-trees.jpg
Caillebotte,1890,#8f93bd,141,Boat at Anchor on the Seine,https://uploads8.wikiart.org/images/Caillebotte-caillebotte/boat-at-anchor-on-the-seine.jpg
Caillebotte,1890,#835b55,198,Nude on a Couch,https://uploads5.wikiart.org/images/Caillebotte-caillebotte/nude-on-a-couch.jpg
Caillebotte,1890,#a797a4,279,Boats on the Seine at Argenteuil,https://uploads4.wikiart.org/images/Caillebotte-caillebotte/boats-on-the-seine-at-argenteuil.jpg
Caillebotte,1891,#8ca1aa,107,The Yellow Boat,https://uploads5.wikiart.org/images/Caillebotte-caillebotte/the-yellow-boat.jpg
Caillebotte,1891,#455c23,166,Willow on the Banks of the Seine,https://uploads4.wikiart.org/images/Caillebotte-caillebotte/willow-on-the-banks-of-the-seine.jpg
Caillebotte,1892,#9ba4b2,82,View of the Seine in the Direction of the Pont de Bezons,https://uploads1.wikiart.org/images/Caillebotte-caillebotte/view-of-the-seine-in-the-direction-of-the-pont-de-bezons.jpg
Caillebotte,1892,#2e2a18,84,"Rose with Purple Iris, Garden at Petit Gennevilliers",https://uploads5.wikiart.org/images/Caillebotte-caillebotte/rose-with-purple-iris-garden-at-petit-gennevilliers.jpg
Caillebotte,1892,#848798,87,Sailboats on  the Seine at Argenteuil,https://uploads8.wikiart.org/images/Caillebotte-caillebotte/sailboats-on-the-seine-at-argenteuil.jpg
Caillebotte,1892,#56664c,93,Nasturtiums,https://uploads3.wikiart.org/images/Caillebotte-caillebotte/nasturtiums-1.jpg
Caillebotte,1892,#b95f23,131,Nasturtiums,https://uploads1.wikiart.org/images/Caillebotte-caillebotte/nasturtiums.jpg
Caillebotte,1892,#769553,136,Laundry Drying,https://uploads4.wikiart.org/images/Caillebotte-caillebotte/laundry-drying.jpg
Caillebotte,1892,#13242d,152,Self-Portrait,https://uploads3.wikiart.org/images/Caillebotte-caillebotte/self-portrait.jpg
Caillebotte,1892,#988781,227,"Laundry Drying, Petit Gennevilliers",https://uploads6.wikiart.org/images/Caillebotte-caillebotte/laundry-drying-petit-gennevilliers.jpg
Caillebotte,1892,#8d8ca8,235,boats on the seine at argenteuil,http://www.wga.hu/art/c/caillebo/19boats.jpg
Caillebotte,1892,#8da0c6,283,Boats on the Seine,https://uploads8.wikiart.org/images/Caillebotte-caillebotte/boats-on-the-seine.jpg
Caillebotte,1893,#130d0e,65,Orchids,https://uploads6.wikiart.org/images/Caillebotte-caillebotte/orchids.jpg
Caillebotte,1893,#333827,80,chrysanthemums in the garden at petit-gennevilliers,https://images.metmuseum.org/CRDImages/ep/original/DP341200.jpg
Caillebotte,1893,#c0bfad,102,Regatta at Argenteuil,https://uploads7.wikiart.org/images/Caillebotte-caillebotte/regatta-at-argenteuil-1893.jpg
Caillebotte,1893,#636564,142,White and Yellow Chrysanthemums,https://uploads8.wikiart.org/images/Caillebotte-caillebotte/white-and-yellow-chrysanthemums-1893.jpg
Caillebotte,1893,#1f171d,187,The Argenteuil Bridge,https://uploads2.wikiart.org/images/Caillebotte-caillebotte/the-argenteuil-bridge.jpg
Caillebotte,1893,#251511,230,Chrysanthemums in a Vase,https://uploads5.wikiart.org/images/Caillebotte-caillebotte/chrysanthemums-in-a-vase.jpg
Caillebotte,1893,#5d4648,236,Four Vases of Chrysanthemums,https://uploads0.wikiart.org/images/Caillebotte-caillebotte/four-vases-of-chrysanthemums.jpg
Caillebotte,1893,#120f21,257,The Garden at Petit Gennevilliers,https://uploads5.wikiart.org/images/Caillebotte-caillebotte/the-garden-at-petit-gennevilliers.jpg
Caillebotte,1894,#75613e,73,The Garden at Petit Gennevilliers in Winter,https://uploads6.wikiart.org/images/Caillebotte-caillebotte/the-garden-at-petit-gennevilliers-in-winter.jpg
Cassatt,1844,#101413,724,mother and child,https://images.metmuseum.org/CRDImages/ap/original/APS1493.jpg
Cassatt,1868,#371e1b,318,Child Drinking Milk,https://uploads2.wikiart.org/images/Cassatt-cassatt/child-drinking-milk.jpg
Cassatt,1869,#765c2f,688,Two Seated Women,https://uploads4.wikiart.org/images/Cassatt-cassatt/two-seated-women-1869.jpg
Cassatt,1871,#53301b,505,Sketch of Mrs. Currey Sketch of Mr. Cassatt,https://uploads2.wikiart.org/images/Cassatt-cassatt/sketch-of-mrs-currey-sketch-of-mr-cassatt-1871.jpg
Cassatt,1872,#12090f,496,During Carnival,https://uploads3.wikiart.org/images/Cassatt-cassatt/during-carnival-1872.jpg
Cassatt,1872,#29191c,526,Portrait Of A Woman,https://uploads7.wikiart.org/images/Cassatt-cassatt/portrait-of-a-woman-1872.jpg
Cassatt,1872,#2b1b19,530,The Mandolin Player,https://uploads2.wikiart.org/images/Cassatt-cassatt/the-mandolin-player.jpg
Cassatt,1872,#2c1b19,671,Offering the Panel to the Bullfighter,https://uploads7.wikiart.org/images/Cassatt-cassatt/offering-the-panel-to-the-bullfighter-1873.jpg
Cassatt,1872,#2c1515,682,Bacchante,https://uploads6.wikiart.org/images/Cassatt-cassatt/bacchante-1872.jpg
Cassatt,1872,#483220,699,The Flirtation A Balcony in Seville,https://uploads5.wikiart.org/images/Cassatt-cassatt/the-flirtation-a-balcony-in-seville-1872.jpg
Cassatt,1873,#2f1417,328,Portrait of Madame Sisley,https://uploads4.wikiart.org/images/Cassatt-cassatt/portrait-of-madame-sisley-1873.jpg
Cassatt,1873,#131111,436,on the balcony (detail),http://www.wga.hu/art/c/cassatt/balcony1.jpg
Cassatt,1873,#6a5042,462,Portrait of a Lady of Seville,https://uploads8.wikiart.org/images/Cassatt-cassatt/portrait-of-a-lady-of-seville-1873.jpg
Cassatt,1873,#d6c29b,529,Head of a Young Woman,https://uploads0.wikiart.org/images/Cassatt-cassatt/head-of-a-young-woman-1873.jpg
Cassatt,1873,#1f1b1f,589,on the balcony,http://www.wga.hu/art/c/cassatt/balcony.jpg
Cassatt,1873,#13171a,598,Spanish Dancer Wearing a Lace Mantilla,https://uploads2.wikiart.org/images/Cassatt-cassatt/spanish-dancer-1873.jpg
Cassatt,1873,#6e694d,664,Toreador,https://uploads5.wikiart.org/images/Cassatt-cassatt/toreador-1873.jpg
Cassatt,1873,#bd8d60,666,A Baby Smiling at Two Young Women,https://uploads3.wikiart.org/images/Cassatt-cassatt/a-baby-smiling-at-two-young-women-1873.jpg
Cassatt,1873,#e3a69b,674,Profile of an Italian Woman,https://uploads1.wikiart.org/images/Cassatt-cassatt/profile-of-an-italian-woman.jpg
Cassatt,1873,#2d2023,692,Mrs. Robert Simpson Cassatt,https://uploads5.wikiart.org/images/Cassatt-cassatt/mrs-robert-simpson-cassatt-1873.jpg
Cassatt,1874,#291517,427,Musical Party,https://uploads1.wikiart.org/images/Cassatt-cassatt/musical-party-1874.jpg
Cassatt,1874,#2d110f,463,Portrait of Madame Cordier,https://uploads5.wikiart.org/images/Cassatt-cassatt/portrait-of-madame-cordier-1874.jpg
Cassatt,1874,#ccc6bc,570,Red poppies,https://uploads8.wikiart.org/images/Cassatt-cassatt/red-poppies-1880.jpg
Cassatt,1875,#8e2f1e,577,The Young Bride,https://uploads3.wikiart.org/images/Cassatt-cassatt/the-young-bride-1875.jpg
Cassatt,1875,#403e26,649,Peasant Woman Peeling an Orange,https://uploads5.wikiart.org/images/Cassatt-cassatt/peasant-woman-peeling-an-orange.jpg
Cassatt,1875,#2b1e22,680,Woman on a Striped with a Dog (also known as Young Woman on a Striped Sofa with Her Dog),https://uploads6.wikiart.org/images/Cassatt-cassatt/woman-on-a-striped-with-a-dog-also-known-as-young-woman-on-a-striped-sofa-with-her-dog.jpg
Cassatt,1876,#13060c,325,Head of a Young Girl,https://uploads8.wikiart.org/images/Cassatt-cassatt/head-of-a-young-girl-1876.jpg
Cassatt,1876,#bfac96,611,"Portrait of Miss Cassatt, holding the cards",https://uploads7.wikiart.org/images/Cassatt-cassatt/portrait-of-miss-cassatt-holding-the-cards.jpg
Cassatt,1877,#110a0f,409,Portrait of a Lady (Miss My Ellison),https://uploads4.wikiart.org/images/Cassatt-cassatt/portrait-of-a-lady-miss-my-ellison-1877.jpg
Cassatt,1877,#65291a,563,The Opera,https://uploads6.wikiart.org/images/Cassatt-cassatt/the-opera-1878.jpg
